state	action	state_	source_mean	source_var	plan_mean	plan_var
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.005432069301605225	-0.021248867735266685	0.13669538497924805	0.05034138262271881
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.010826187208294868	-0.017404671758413315	0.14799390733242035	0.04674672335386276
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.017474476248025894	-0.013625945895910263	0.15952453017234802	0.04323479160666466
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.024806197732686996	-0.009749099612236023	0.1715453565120697	0.03970353677868843
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.03281654044985771	-0.005885740742087364	0.18370799720287323	0.0362466499209404
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.04139276221394539	-0.0018465816974639893	0.1963764727115631	0.032719776034355164
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.052093036472797394	0.002304673194885254	0.2098034918308258	0.02912774309515953
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.06485829502344131	0.006592504680156708	0.2241329699754715	0.02548535168170929
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.07872824370861053	0.01105230301618576	0.23904085159301758	0.021810322999954224
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.09314032644033432	0.015574708580970764	0.2542901635169983	0.018299560993909836
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.10821424424648285	0.02025967836380005	0.2699528932571411	0.014839395880699158
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.12341686338186264	0.025059588253498077	0.2857500910758972	0.011303406208753586
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.1386709213256836	0.029970943927764893	0.30166879296302795	0.007781917229294777
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.15347063541412354	0.03502737730741501	0.31720679998397827	0.0041635967791080475
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.1675480306148529	0.040203552693128586	0.33211660385131836	0.00046470388770103455
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.1805955469608307	0.04554479196667671	0.3459357023239136	-0.003169473260641098
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.19229133427143097	0.050822701305150986	0.3582359254360199	-0.006888359785079956
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.20212815701961517	0.055909134447574615	0.3684661090373993	-0.010602913796901703
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.210149347782135	0.061059534549713135	0.37655729055404663	-0.01431126520037651
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.21587324142456055	0.06634718179702759	0.3820889890193939	-0.01791325956583023
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.21935826539993286	0.07173845916986465	0.38496050238609314	-0.021681401878595352
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.22085273265838623	0.07717913389205933	0.385555624961853	-0.0256025493144989
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.2203790247440338	0.08274004608392715	0.38398993015289307	-0.029691535979509354
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.2183762639760971	0.08847515285015106	0.38060516119003296	-0.03399854525923729
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.21513371169567108	0.09434499591588974	0.3759477436542511	-0.03845638781785965
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.2109346240758896	0.1004757508635521	0.3702505826950073	-0.04293860122561455
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.20612075924873352	0.1068350225687027	0.3640201687812805	-0.04756389558315277
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.20099857449531555	0.1134551614522934	0.3575783371925354	-0.05236940458416939
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.19570967555046082	0.12030066549777985	0.35102343559265137	-0.057548124343156815
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.19042323529720306	0.1273551732301712	0.34458446502685547	-0.06283082067966461
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.18528831005096436	0.13448432087898254	0.3384328782558441	-0.06824225187301636
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.18058550357818604	0.14171141386032104	0.3327088952064514	-0.07350338995456696
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.1765279769897461	0.1490684151649475	0.32763659954071045	-0.07903465628623962
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.1735883355140686	0.15660999715328217	0.32371893525123596	-0.08506837487220764
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.1717934012413025	0.16441409289836884	0.3211367428302765	-0.09145282208919525
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.17119820415973663	0.1723404973745346	0.31960007548332214	-0.09806117415428162
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.1719074696302414	0.18054713308811188	0.3193414509296417	-0.10485871136188507
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.1736300140619278	0.1890270709991455	0.3200763165950775	-0.11202295869588852
