state	action	state_	source_mean	source_var	plan_mean	plan_var
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.025875508785247803	0.028223147615790367	0.10277511179447174	0.06415805220603943
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.031355120241642	0.03249802440404892	0.11583084613084793	0.060815081000328064
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.036668144166469574	0.0368734747171402	0.1286262571811676	0.05750921368598938
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.0415596179664135	0.04111742228269577	0.14073236286640167	0.05433068424463272
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.04656437784433365	0.045270323753356934	0.15292920172214508	0.05115246772766113
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.05156710743904114	0.04943845793604851	0.16498127579689026	0.04796489700675011
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.05609697103500366	0.053577955812215805	0.17625930905342102	0.04491764307022095
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.060258738696575165	0.05767437070608139	0.18659816682338715	0.04198242723941803
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.06442659348249435	0.06176144629716873	0.19627243280410767	0.03897537291049957
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.06895637512207031	0.06570879369974136	0.20539800822734833	0.0358724519610405
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.073088638484478	0.06945102661848068	0.2128748893737793	0.032755739986896515
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.07707035541534424	0.07357975095510483	0.2189640998840332	0.029570817947387695
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.0804416835308075	0.07783880829811096	0.22319602966308594	0.02650783210992813
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.08349794894456863	0.08243675529956818	0.22622856497764587	0.023356668651103973
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.08624409139156342	0.08715863525867462	0.22825823724269867	0.020263664424419403
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.08869484812021255	0.09199871122837067	0.22951917350292206	0.01716402918100357
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.09088053554296494	0.0970575138926506	0.23017624020576477	0.014032699167728424
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.09285116195678711	0.1022796630859375	0.23025794327259064	0.01072036474943161
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.09452034533023834	0.10766986012458801	0.22973403334617615	0.007321305572986603
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.09613196551799774	0.1131879985332489	0.22923363745212555	0.003803238272666931
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.09763069450855255	0.11866897344589233	0.22859621047973633	6.753206253051758e-05
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.09913651645183563	0.12437364459037781	0.2280825972557068	-0.003795735538005829
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.10057643055915833	0.13015568256378174	0.2279924601316452	-0.00785868614912033
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.10204914957284927	0.1360609531402588	0.22844500839710236	-0.012221023440361023
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.10357996076345444	0.14213113486766815	0.22965723276138306	-0.01675323396921158
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.10540512949228287	0.14846555888652802	0.23180946707725525	-0.021689996123313904
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.1074051558971405	0.1549253761768341	0.2347945123910904	-0.026950322091579437
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.10976611077785492	0.1615607589483261	0.23886045813560486	-0.032554902136325836
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.11246348917484283	0.16835364699363708	0.2438141107559204	-0.03848890960216522
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.1151878833770752	0.17530810832977295	0.24946537613868713	-0.044638216495513916
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.11789184808731079	0.18233488500118256	0.2556423842906952	-0.051000066101551056
