state	action	state_	source_mean	source_var	plan_mean	plan_var
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	0.00484660267829895	-0.11659595370292664	0.03268361836671829	0.06720475107431412
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.0004771985113620758	-0.11239682137966156	0.04623869061470032	0.06339722871780396
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.006691502407193184	-0.1081690788269043	0.0596938394010067	0.059521980583667755
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.013307567685842514	-0.10420574247837067	0.07194504886865616	0.055814579129219055
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.019619308412075043	-0.1004604697227478	0.08360186964273453	0.052285417914390564
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.025612713769078255	-0.09683117270469666	0.09493750333786011	0.048789117485284805
