epoch	avg_score	avg_Q	empowerment
0	-1204.0212269660283	-0.008068104982376098	0.05839436128735542
1	-1350.9822854271042	0.5813577233849492	-0.9292874336242676
2	-1503.437370995668	0.15245387020916745	-0.05719854682683945
3	-1406.6795340735746	1.5657199366029178	-0.6353684067726135
4	-1115.627226736746	3.3278407684178584	0.23470214009284973
5	-1014.016425861355	3.745157905337828	0.1069968193769455
6	-883.0392280255328	5.1304662831351795	0.17062431573867798
7	-891.2335290554428	4.548313681271423	0.4654483497142792
8	-851.0499510780189	4.971410557384346	0.3923298418521881
9	-836.5977690017348	5.005353440966325	0.5810093879699707
10	-769.3915033350057	5.377382169873545	0.5902789235115051
11	-820.6178352143097	4.791839876397201	0.5826472640037537
12	-733.5375319995804	6.275257517463804	0.5688522458076477
13	-625.4515546897168	6.612248120042288	0.7033877372741699
14	-645.4965606991126	5.5016622899690075	0.6996745467185974
15	-590.5491599675366	6.388540898994895	0.7150472402572632
16	-517.6223092583914	6.535038785616941	0.7792716026306152
17	-365.7523157350332	8.181112100864368	0.8479917049407959
18	-397.3550025645208	7.88698323832895	0.8738771080970764
19	-385.0560435612125	7.572196520646194	0.838545024394989
20	-481.6214528012379	7.098799233402481	0.7802892923355103
21	-365.3599892912631	8.294524627647846	0.7566827535629272
22	-444.94896971439886	7.464526260926672	0.7917361855506897
23	-403.24367769060416	7.8258615465935035	0.8325690627098083
24	-415.7670232222895	7.678506236292718	0.8989084959030151
25	-308.9301402663566	8.534164934017772	0.8384536504745483
26	-262.15792587372033	8.713122203034535	0.8906176686286926
27	-369.31413145887564	7.625349887092538	0.8405464291572571
28	-424.4885309647736	7.495902134748204	0.8353719711303711
29	-354.9959590879396	7.944725621402233	0.8670439124107361
30	-316.00634598369913	8.239653694996097	0.8552502393722534
31	-411.784213360719	7.336045036937088	0.8509690165519714
32	-388.6827573463432	7.80483250482989	0.8641323447227478
33	-291.4098055158195	8.515635343657046	0.8913016319274902
34	-473.10289665738946	7.099136241746896	0.8781188130378723
35	-347.8292650201787	8.362452511381527	0.8820056319236755
36	-314.91153345035974	8.545234724809978	0.9005813598632812
37	-331.4988613769128	8.347521978134324	0.9048860669136047
38	-339.4214320880477	7.839763595415028	0.8717054724693298
39	-276.9610233769624	8.665985314198425	0.8743144869804382
40	-335.20936416814084	8.24339400299429	0.8915178775787354
41	-344.86909345944235	8.050482712317793	0.9089685678482056
42	-321.62244516416655	8.51370002806155	0.8769282698631287
43	-297.7178531891759	8.075925244403694	0.8775750994682312
44	-294.840488146743	8.311165358766994	0.9026593565940857
45	-378.23437370555405	8.072376360346377	0.890470027923584
46	-416.1272012637546	7.2202031451000295	0.8954383730888367
47	-306.8543607107092	8.876987403587774	0.9051581621170044
48	-270.6769264164213	8.72924083592335	0.8966690301895142
49	-268.73340738331984	8.532228052133354	0.9038382172584534
50	-248.41349846265533	8.738413786061761	0.9161486625671387
51	-241.06945941398197	8.567219254137475	0.9045298099517822
52	-328.34729309863144	8.149298767118642	0.9114156365394592
53	-425.09866467560175	7.02286406553148	0.8862516283988953
54	-343.77845524446	8.39611566107879	0.8990933895111084
55	-255.15023933123675	9.03020637547656	0.9228963255882263
56	-270.59073080767934	8.72037913386311	0.9166823625564575
57	-205.38791616596436	9.394346654454399	0.909677267074585
58	-382.4623150559976	7.732573715965854	0.9017966985702515
59	-318.6366283177296	8.371314000858634	0.9000756144523621
60	-318.15664888063895	8.747738446281359	0.9093853235244751
61	-316.2787128265648	8.162110617586176	0.8852629661560059
62	-266.9907858591966	8.924421063456455	0.9008135795593262
63	-215.28771638080855	9.297885525148804	0.8992071747779846
64	-212.8288939516593	9.277239019725254	0.9190691709518433
65	-246.03458042216445	9.040187118219258	0.9047664403915405
66	-206.1092070477	9.260624698485945	0.9290371537208557
67	-269.879875862251	9.148822827142759	0.9229403138160706
68	-215.47098631843733	8.950708877272284	0.9183778166770935
69	-228.53146608696724	9.040767392722458	0.9205695986747742
70	-333.6065457870706	8.01926810861061	0.9084580540657043
71	-236.9485604099511	9.00169713523296	0.9164177179336548
72	-206.78969381993602	9.387668231698928	0.9317052960395813
73	-209.2227077522924	9.14184929651264	0.9250901937484741
74	-223.98908381382472	8.972595916919477	0.9381017684936523
75	-252.2024882867563	8.91493928011307	0.9396011233329773
76	-236.32680948576905	8.89665574726145	0.9582239985466003
77	-349.0667982381443	8.237158700994051	0.9183215498924255
