state	action	state_	source_mean	source_var	plan_mean	plan_var
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.05385737493634224	-0.038210999220609665	-0.043844595551490784	0.0032360944896936417
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.03898307681083679	-0.03492109104990959	-0.02869756519794464	-0.00015283748507499695
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.02484855055809021	-0.03188014030456543	-0.014861159026622772	-0.0033529680222272873
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.01415044255554676	-0.029143543913960457	-0.005814709700644016	-0.006334770005196333
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.005682465620338917	-0.026648201048374176	0.0002601463347673416	-0.009113389067351818
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.001722858753055334	-0.024384284391999245	0.005602216348052025	-0.011739634908735752
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.008504070341587067	-0.022444890812039375	0.011272862553596497	-0.014087915420532227
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.014345301315188408	-0.020880090072751045	0.016439931467175484	-0.0160379558801651
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.018525689840316772	-0.019849807024002075	0.019624978303909302	-0.017301268875598907
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.021090272814035416	-0.01930650882422924	0.020628487691283226	-0.017947912216186523
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.022317243739962578	-0.019185423851013184	0.02018071338534355	-0.018084831535816193
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.022737491875886917	-0.01935354433953762	0.01915040984749794	-0.01788039319217205
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.022646591067314148	-0.019746586680412292	0.018189692869782448	-0.017429621890187263
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.022011876106262207	-0.02028629183769226	0.016970353201031685	-0.016794228926301003
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.020638909190893173	-0.020954981446266174	0.015049466863274574	-0.015991296619176865
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.018754607066512108	-0.021716739982366562	0.012527757324278355	-0.01501707173883915
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.01658874750137329	-0.02241790108382702	0.009661411866545677	-0.01400985661894083
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.01489581074565649	-0.02291894517838955	0.007182080298662186	-0.013144407421350479
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.01471494697034359	-0.023150699213147163	0.006140628829598427	-0.01253498438745737
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.015576853416860104	-0.023146865889430046	0.006138465367257595	-0.012151919305324554
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.01742882840335369	-0.022912921383976936	0.007139865774661303	-0.012000780552625656
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.019841119647026062	-0.022487103939056396	0.008680354803800583	-0.012033546343445778
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.02213430218398571	-0.021981026977300644	0.010193206369876862	-0.012160517275333405
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.024140367284417152	-0.021448805928230286	0.011487074196338654	-0.012339437380433083
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.025394082069396973	-0.020969649776816368	0.012164309620857239	-0.012508200481534004
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.025933977216482162	-0.02051771990954876	0.012268239632248878	-0.012686867266893387
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.02535497210919857	-0.020195459946990013	0.011438438668847084	-0.01278502307832241
