state	action	state_	source_mean	source_var	plan_mean	plan_var
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.12392832338809967	0.0392049103975296	0.03623571991920471	-0.003784925676882267
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.13176409900188446	0.042053475975990295	0.04779720678925514	-0.0070542991161346436
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.13959699869155884	0.044940654188394547	0.05861804634332657	-0.010438524186611176
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.14583617448806763	0.047280631959438324	0.06592058390378952	-0.013590309768915176
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.14961153268814087	0.04878628998994827	0.06787747144699097	-0.016274891793727875
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.15197476744651794	0.04963601008057594	0.06699670851230621	-0.018806155771017075
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.15369540452957153	0.050298918038606644	0.06466949731111526	-0.021466268226504326
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.15485310554504395	0.05073327571153641	0.06114906072616577	-0.024460716173052788
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.15569579601287842	0.05101778358221054	0.05676588416099548	-0.027622032910585403
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.15649116039276123	0.051439184695482254	0.05210712552070618	-0.03087667003273964
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.1571345031261444	0.0518806055188179	0.046997588127851486	-0.03423485904932022
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.15752063691616058	0.05190689116716385	0.04193489998579025	-0.03748895972967148
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.1580544114112854	0.05211920291185379	0.03680523857474327	-0.04093792662024498
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.15858331322669983	0.05223781615495682	0.031393565237522125	-0.044582583010196686
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.15941187739372253	0.052639737725257874	0.026255609467625618	-0.048435866832733154
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.16025438904762268	0.05336450785398483	0.02098361775279045	-0.05233026295900345
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.16129231452941895	0.05462995544075966	0.015573695302009583	-0.05636315047740936
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.16253608465194702	0.056102216243743896	0.009970389306545258	-0.06054910644888878
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.1639312505722046	0.05798356607556343	0.004193626344203949	-0.06484447419643402
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.16553090512752533	0.05974745377898216	-0.0017857477068901062	-0.0693059116601944
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.16726498305797577	0.06143415719270706	-0.007700122892856598	-0.07406044751405716
