state	action	state_	source_mean	source_var	plan_mean	plan_var
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.12854298949241638	0.11274991929531097	0.7682625651359558	-0.18756026029586792
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	0.010237805545330048	0.33807373046875	-0.34876447916030884	-0.04778217896819115
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	0.06239261478185654	0.24975818395614624	0.1813826709985733	-0.003059815615415573
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	0.09730152785778046	0.23493948578834534	0.6241022348403931	0.008989427238702774
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	0.047537244856357574	0.27304378151893616	0.49352502822875977	0.032633788883686066
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.009535793215036392	0.36236998438835144	0.10456961393356323	0.03566563129425049
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.021391235291957855	0.42418739199638367	0.16161447763442993	0.05029965564608574
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.020153280347585678	0.4519318640232086	0.5240947008132935	0.07556167244911194
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.021845724433660507	0.5324686169624329	0.9143803715705872	0.07690510898828506
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.02223360165953636	0.7106181383132935	1.1637935638427734	0.06346523016691208
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.02211911603808403	0.9760706424713135	1.310166597366333	0.05122021585702896
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.009217571467161179	0.7782843112945557	1.6135772466659546	0.06411242485046387
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	0.017869632691144943	0.6584325432777405	1.7167224884033203	0.07887717336416245
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	0.06622478365898132	0.6161105036735535	1.5299744606018066	0.09729179739952087
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	0.1477525532245636	0.6210877299308777	1.1478009223937988	0.11022195965051651
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	0.2346901148557663	0.6582970023155212	0.6574515104293823	0.10924960672855377
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	0.2685741186141968	0.7203401327133179	0.3387977182865143	0.09442858397960663
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	0.23204146325588226	0.8035914301872253	0.30267569422721863	0.07458607852458954
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	0.1384991556406021	0.911058247089386	0.4314377009868622	0.05933155119419098
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	0.013422954827547073	1.0562320947647095	0.5950461030006409	0.04900967329740524
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.12416134774684906	1.2519179582595825	0.7462519407272339	0.039057813584804535
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.24934251606464386	1.5192970037460327	0.8633461594581604	0.02727247029542923
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.3451675474643707	1.8817517757415771	0.9617034196853638	0.013836197555065155
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.41972529888153076	2.3116843700408936	1.0474772453308105	-0.0010436512529850006
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.4956885576248169	2.672081232070923	1.1525094509124756	-0.015715807676315308
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.5678084492683411	2.5869650840759277	1.3220449686050415	-0.020824123173952103
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.594016432762146	2.492785930633545	1.465990662574768	-0.023376505821943283
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.5266668200492859	2.536378860473633	1.519322156906128	-0.02328183501958847
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.38758406043052673	2.672635793685913	1.5032967329025269	-0.021607104688882828
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.23959225416183472	2.7765417098999023	1.4742505550384521	-0.018204059451818466
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.23192618787288666	2.765439748764038	1.4768778085708618	-0.017554834485054016
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.22974160313606262	2.742509126663208	1.4829539060592651	-0.016763653606176376
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.22829268872737885	2.720522403717041	1.488865852355957	-0.016022462397813797
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.232063889503479	2.687514543533325	1.4983264207839966	-0.015111543238162994
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.23884864151477814	2.649401903152466	1.5093212127685547	-0.014127690345048904
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.2480330616235733	2.6081573963165283	1.5216684341430664	-0.013116154819726944
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.2571946680545807	2.5699172019958496	1.5326381921768188	-0.012161467224359512
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.26501137018203735	2.536717176437378	1.5412873029708862	-0.011251099407672882
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.27109232544898987	2.5100905895233154	1.546707272529602	-0.01043890044093132
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.27497750520706177	2.4892754554748535	1.5492775440216064	-0.009680431336164474
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.2770010530948639	2.4742588996887207	1.5488659143447876	-0.008993837982416153
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.27590033411979675	2.467442035675049	1.5451165437698364	-0.008438274264335632
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.27284592390060425	2.4658987522125244	1.5385574102401733	-0.007936950773000717
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.2669927179813385	2.4721927642822266	1.5280014276504517	-0.007525347173213959
