state	action	state_	source_mean	source_var	plan_mean	plan_var
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.07815584540367126	0.019472284242510796	0.07185531407594681	-0.0057053882628679276
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.08578747510910034	0.021711550652980804	0.08737127482891083	-0.009727902710437775
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.09638942033052444	0.02395564876496792	0.10313279181718826	-0.013515716418623924
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.10349516570568085	0.026079781353473663	0.11796282976865768	-0.01713542640209198
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.10958199203014374	0.028149228543043137	0.13261236250400543	-0.020716384053230286
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.11415879428386688	0.030131805688142776	0.14653417468070984	-0.024198798462748528
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.1179748997092247	0.03203093260526657	0.15993183851242065	-0.02771042101085186
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.1217932254076004	0.03389672189950943	0.17312705516815186	-0.031223341822624207
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.12564578652381897	0.0357644259929657	0.18590721487998962	-0.03486209362745285
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.1294049769639969	0.03763994574546814	0.19768542051315308	-0.038514643907547
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.13304784893989563	0.03950335085391998	0.2078644335269928	-0.04224037006497383
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.1365465670824051	0.04134593904018402	0.21604503691196442	-0.04600793123245239
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.14020144939422607	0.04320041090250015	0.22297614812850952	-0.04986616224050522
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.1437520980834961	0.04506123438477516	0.22826409339904785	-0.053800344467163086
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.1471346765756607	0.046916089951992035	0.23186317086219788	-0.05778549611568451
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.1503426879644394	0.048795294016599655	0.23416206240653992	-0.06192054972052574
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.1534413993358612	0.050690580159425735	0.23555615544319153	-0.06624036282300949
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.15665918588638306	0.052610717713832855	0.23690050840377808	-0.07078354805707932
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.1597205251455307	0.05451288819313049	0.23762530088424683	-0.07544004917144775
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.16263209283351898	0.05644473433494568	0.23829860985279083	-0.08054633438587189
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.1655561923980713	0.058429837226867676	0.23919042944908142	-0.08590401709079742
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.1686728298664093	0.060496650636196136	0.2406623363494873	-0.09147068113088608
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.17202775180339813	0.06252306699752808	0.2427043616771698	-0.09729450196027756
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.17532992362976074	0.0646028146147728	0.24518176913261414	-0.1034824401140213
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.1783083975315094	0.06669238209724426	0.24804876744747162	-0.10991870611906052
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.18112684786319733	0.06882103532552719	0.25096219778060913	-0.11662240326404572
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.18408355116844177	0.07097253203392029	0.25419867038726807	-0.12355732917785645
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.1872054636478424	0.07314281165599823	0.25768327713012695	-0.13052241504192352
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.19037728011608124	0.07539890706539154	0.26129084825515747	-0.13739129900932312
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.19318808615207672	0.07771702110767365	0.2646091878414154	-0.1444050669670105
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.1958439201116562	0.08005587756633759	0.2678515911102295	-0.15164050459861755
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.1983245462179184	0.08243034034967422	0.2710036635398865	-0.15920904278755188
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.20050789415836334	0.08487804234027863	0.2738511264324188	-0.16710354387760162
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.2022215873003006	0.08725280314683914	0.2761082053184509	-0.1752007007598877
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.20370391011238098	0.08966956287622452	0.2781664729118347	-0.1833634376525879
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.20498165488243103	0.09220758825540543	0.2799859642982483	-0.19184662401676178
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.20607386529445648	0.09494200348854065	0.2815220355987549	-0.20091991126537323
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.20700089633464813	0.09784059971570969	0.28290876746177673	-0.21039974689483643
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.20789200067520142	0.10080941021442413	0.28419166803359985	-0.22007277607917786
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.20847643911838531	0.10394991934299469	0.2851160764694214	-0.23024167120456696
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.20887838304042816	0.10717467963695526	0.2859575152397156	-0.24111561477184296
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.20901310443878174	0.1104598343372345	0.2865578234195709	-0.2524963617324829
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.2089289128780365	0.11376205086708069	0.28694164752960205	-0.26424622535705566
