state	action	state_	source_mean	source_var	plan_mean	plan_var
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.017706885933876038	-0.0226375013589859	-0.09533986449241638	-0.09341931343078613
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.014087740331888199	-0.02176075056195259	-0.10378293693065643	-0.0949043482542038
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.013045210391283035	-0.02080284059047699	-0.10717937350273132	-0.09631188213825226
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.013587366789579391	-0.01945500820875168	-0.10694713890552521	-0.0979343056678772
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.014780744910240173	-0.017937462776899338	-0.10546843707561493	-0.099779412150383
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.01518717035651207	-0.016470523551106453	-0.10610554367303848	-0.10190200060606003
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.015902863815426826	-0.01485784724354744	-0.10625705868005753	-0.10415191948413849
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.015617825090885162	-0.013147907331585884	-0.10859069228172302	-0.10651637613773346
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.015524797141551971	-0.011377986520528793	-0.11055698990821838	-0.10902303457260132
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.013768691569566727	-0.010005645453929901	-0.11511317640542984	-0.11154008656740189
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.0115292277187109	-0.008351553231477737	-0.12030839920043945	-0.11416185647249222
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.00911184772849083	-0.006494235247373581	-0.12558303773403168	-0.11689471453428268
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.005175352096557617	-0.004913697484880686	-0.13310563564300537	-0.11978429555892944
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.00010525062680244446	-0.003309442661702633	-0.1425541341304779	-0.12289377301931381
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.005783934146165848	-0.0015692072920501232	-0.15354126691818237	-0.126071035861969
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.011972501873970032	0.00071756262332201	-0.16523250937461853	-0.12937095761299133
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.01905907690525055	0.0035895861219614744	-0.17849527299404144	-0.13291382789611816
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.026843320578336716	0.006858094595372677	-0.19314606487751007	-0.13669109344482422
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.035081647336483	0.010309575125575066	-0.20873340964317322	-0.14069943130016327
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.04383058845996857	0.013857772573828697	-0.2254696786403656	-0.1448211669921875
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.052618034183979034	0.01756361871957779	-0.2425474375486374	-0.14910705387592316
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.061923809349536896	0.021425750106573105	-0.2609659731388092	-0.15379869937896729
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.0718415379524231	0.025406328961253166	-0.28087523579597473	-0.15894685685634613
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.08224757015705109	0.029378609731793404	-0.30196380615234375	-0.16434979438781738
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.09312056005001068	0.0333443209528923	-0.3239985406398773	-0.17007723450660706
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.10457873344421387	0.03734656050801277	-0.347920298576355	-0.17599156498908997
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.11655355244874954	0.04120321199297905	-0.3729577660560608	-0.18217554688453674
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.12907373905181885	0.04498782008886337	-0.39924299716949463	-0.18874958157539368
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.14218930900096893	0.04880370572209358	-0.4271519184112549	-0.1958322823047638
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.15525701642036438	0.05254971981048584	-0.45549821853637695	-0.20308417081832886
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.16914106905460358	0.05627256631851196	-0.48561620712280273	-0.21094578504562378
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.1835428774356842	0.05996593460440636	-0.5169798135757446	-0.21904708445072174
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.19876772165298462	0.06353294849395752	-0.5500626564025879	-0.22771203517913818
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.21434736251831055	0.06710405647754669	-0.5841736793518066	-0.2363140881061554
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.2309856116771698	0.07076204568147659	-0.620936393737793	-0.24544784426689148
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.2485601305961609	0.07435686886310577	-0.6597204804420471	-0.25512149930000305
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.2668972909450531	0.07775356620550156	-0.7005524039268494	-0.2652020752429962
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.2852931618690491	0.08111964166164398	-0.7414734959602356	-0.27537134289741516
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.30458682775497437	0.08457774668931961	-0.7844451665878296	-0.28635650873184204
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.3251160681247711	0.08823691308498383	-0.830690860748291	-0.2986447811126709
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.3468618094921112	0.09206977486610413	-0.8802925944328308	-0.31179413199424744
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.3697740435600281	0.0960019901394844	-0.9334359169006348	-0.3256562054157257
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.3935529291629791	0.09974955767393112	-0.9890389442443848	-0.3401947021484375
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.4185912311077118	0.10356299579143524	-1.0474108457565308	-0.3559703528881073
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.444583922624588	0.10747382789850235	-1.1083811521530151	-0.3718273639678955
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.4712296724319458	0.11142034083604813	-1.1709579229354858	-0.3882114291191101
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.4990573823451996	0.11542847007513046	-1.2367584705352783	-0.40586674213409424
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.5271997451782227	0.11899995058774948	-1.30472731590271	-0.42490047216415405
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.5569741129875183	0.12279614061117172	-1.3767995834350586	-0.44545257091522217
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.5878952145576477	0.1266516149044037	-1.452180027961731	-0.4675551652908325
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.6203076839447021	0.13080812990665436	-1.5316063165664673	-0.49099987745285034
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.6523833870887756	0.134811133146286	-1.6102983951568604	-0.5135456919670105
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.6834641098976135	0.1385449320077896	-1.6862658262252808	-0.5360467433929443
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.7154325842857361	0.14231380820274353	-1.7656534910202026	-0.5609556436538696
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.7488418221473694	0.14634615182876587	-1.8490554094314575	-0.587841808795929
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.7837040424346924	0.15068377554416656	-1.9360084533691406	-0.6169863343238831
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.8181775212287903	0.1549002230167389	-2.021444082260132	-0.6459327340126038
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.8532886505126953	0.15936458110809326	-2.109023094177246	-0.6779378056526184
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.8847559690475464	0.163422629237175	-2.1937382221221924	-0.7094247937202454
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.9182060956954956	0.16793827712535858	-2.283663034439087	-0.7446269392967224
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.9555102586746216	0.17300225794315338	-2.381072521209717	-0.7827041745185852
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	0.9949730634689331	0.17807258665561676	-2.481215238571167	-0.8227196335792542
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	1.0350741147994995	0.18354934453964233	-2.5833241939544678	-0.865847110748291
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	1.0772148370742798	0.18950077891349792	-2.6905035972595215	-0.9132747650146484
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	1.1172935962677002	0.19566233456134796	-2.7953059673309326	-0.9610700607299805
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	1.1562225818634033	0.20178069174289703	-2.8991899490356445	-1.0107531547546387
