state	action	state_	source_mean	source_var	plan_mean	plan_var
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	0.024203535169363022	0.007206963375210762	0.029038172215223312	0.014826012775301933
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	0.015317175537347794	0.010139328427612782	0.04372958838939667	0.011100875213742256
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	0.005690043792128563	0.013006153516471386	0.058954961597919464	0.0074302759021520615
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.0019775554537773132	0.015751047059893608	0.07352428138256073	0.004021625965833664
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.008690368384122849	0.018339430913329124	0.08809264749288559	0.0006898529827594757
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.014828111976385117	0.0209062322974205	0.10271651297807693	-0.002424944192171097
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.02078278735280037	0.023464245721697807	0.11738263815641403	-0.005289660766720772
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.028168916702270508	0.02603323385119438	0.13256391882896423	-0.00832226313650608
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.036911193281412125	0.028610438108444214	0.14829888939857483	-0.011498913168907166
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.046837836503982544	0.031242087483406067	0.1645490825176239	-0.01477002166211605
