state	action	state_	source_mean	source_var	plan_mean	plan_var
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.058681294322013855	0.014057839289307594	-0.0006049349904060364	0.013854408636689186
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.06816252321004868	0.016784049570560455	0.011963553726673126	0.011103546246886253
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.07783947139978409	0.019441401585936546	0.02446003630757332	0.008245049975812435
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.08934992551803589	0.022137796506285667	0.037297964096069336	0.005343476310372353
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.10225078463554382	0.024896318092942238	0.050293680280447006	0.0024068430066108704
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.11658782511949539	0.027661463245749474	0.06363417208194733	-0.0004988629370927811
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.13207343220710754	0.030437789857387543	0.07726156711578369	-0.003429494798183441
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.14837366342544556	0.033290743827819824	0.09116644412279129	-0.0062917741015553474
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.1656670719385147	0.036256108433008194	0.10533249378204346	-0.009218359366059303
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.1832657903432846	0.039285264909267426	0.11949282139539719	-0.012185643427073956
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.2010946273803711	0.04240850731730461	0.13369274139404297	-0.0151726258918643
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.21901291608810425	0.04553636536002159	0.14794319868087769	-0.01818685419857502
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.2368524819612503	0.048734281212091446	0.16201113164424896	-0.02127181366086006
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.2545304298400879	0.051972441375255585	0.17582467198371887	-0.024410152807831764
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.2712606191635132	0.05518265813589096	0.18899309635162354	-0.027604341506958008
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.2872382402420044	0.05849617347121239	0.20156025886535645	-0.030850915238261223
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.3022040128707886	0.06199933961033821	0.21324390172958374	-0.03417104482650757
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.31595441699028015	0.06565963476896286	0.22395631670951843	-0.037590958178043365
