state	action	state_	source_mean	source_var	plan_mean	plan_var
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.013867393136024475	-0.023587141185998917	-0.0617758110165596	-0.019193345680832863
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.02862204983830452	-0.02039382979273796	-0.04755442589521408	-0.02294086664915085
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.04286850988864899	-0.01718691736459732	-0.03408448398113251	-0.026632988825440407
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.05751989781856537	-0.01402357593178749	-0.020441778004169464	-0.030246708542108536
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.07199651747941971	-0.010960409417748451	-0.006926126778125763	-0.03378787264227867
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.08611132204532623	-0.007866806350648403	0.006421089172363281	-0.03726709634065628
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.10073000192642212	-0.004721619188785553	0.020234279334545135	-0.040789324790239334
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.11532852053642273	-0.0015886174514889717	0.03427806496620178	-0.044217824935913086
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.12977197766304016	0.0015639653429389	0.04868553578853607	-0.047643911093473434
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.1437794268131256	0.004742173478007317	0.06319193542003632	-0.05114035680890083
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.1570938229560852	0.007909948006272316	0.07747332751750946	-0.054705921560525894
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.1697191596031189	0.011120006442070007	0.09144162386655807	-0.05843785032629967
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.1818048357963562	0.014437572099268436	0.10510609298944473	-0.06207546964287758
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.192959725856781	0.017756387591362	0.11801031231880188	-0.065790094435215
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.20339226722717285	0.020947789773344994	0.13066858053207397	-0.06964169442653656
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.21280837059020996	0.024137333035469055	0.14245352149009705	-0.07356338948011398
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.2216235101222992	0.02740081027150154	0.15383966267108917	-0.07767495512962341
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.22981980443000793	0.03077223151922226	0.16469505429267883	-0.08197368681430817
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.2371894121170044	0.03421038016676903	0.17456507682800293	-0.08643801510334015
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.24385523796081543	0.03765248507261276	0.18359705805778503	-0.09094159305095673
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.2504381239414215	0.04119262099266052	0.1924581378698349	-0.0955888032913208
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.25657811760902405	0.0447906032204628	0.20076243579387665	-0.10045873373746872
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.2624150812625885	0.04846517741680145	0.2085680067539215	-0.10560030490159988
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.2679237723350525	0.05219627916812897	0.2161129117012024	-0.11101971566677094
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.2729218602180481	0.0559099018573761	0.22287702560424805	-0.11668326705694199
[0 1 0]	-1.5	[-0.02624699  0.99965549  0.525     ]	-0.27767062187194824	0.05950294807553291	0.22928056120872498	-0.1228497326374054
