epoch	avg_score	avg_Q	empowerment
0	-1364.8257421294543	0.002337620258331299	0.025064125657081604
1	-1435.2947687047752	0.6195081536374808	0.04808662086725235
2	-1388.9144807578468	1.5007150341426576	0.06446011364459991
3	-1298.5163847813803	1.936617149720754	0.07994328439235687
4	-1233.6038599494764	2.6063902308695464	0.08373464643955231
5	-1094.3088387054327	3.5381898101372027	0.10370489954948425
6	-739.2729535080935	5.959526459617225	0.09853235632181168
7	-443.770360217987	8.28779190402155	0.10440124571323395
8	-375.34165647194453	8.077989496741923	0.10467007756233215
9	-371.68464639396063	8.281451274947388	0.11383498460054398
10	-243.1095481031458	9.240154693973471	0.11782363057136536
11	-306.16787355779195	8.557837019794546	0.13692304491996765
12	-211.71412946257655	9.217102650319989	0.1365477442741394
13	-268.9000661504416	8.515529583212013	0.14301520586013794
14	-264.31573998848745	8.477184361868238	0.15229737758636475
15	-343.7764097323074	8.137698641486745	0.16668850183486938
16	-365.01548068472727	7.875754350446488	0.17127500474452972
17	-271.6116525250067	8.691769086288431	0.15813256800174713
18	-331.7376280533381	8.077203151921385	0.16711580753326416
19	-246.3093937893951	9.222183707696681	0.16348601877689362
20	-216.56211437969665	9.16764470308848	0.1658080518245697
21	-232.80448526172054	9.04953524177771	0.1794164925813675
22	-220.06895086100218	9.186923322737282	0.17986682057380676
23	-220.65544905282846	9.028895303459318	0.1837654858827591
24	-196.98911671566484	9.240198627553633	0.18653763830661774
25	-269.4438361944671	8.59378034687908	0.19489052891731262
26	-233.13758415172336	8.860133799346539	0.20153693854808807
27	-189.55836826569384	9.025158901237031	0.20578405261039734
28	-210.4675656295331	8.805200017910144	0.21586912870407104
29	-228.04337374152703	9.050303106314715	0.21770600974559784
30	-280.2935889781141	8.309185993253712	0.22630752623081207
31	-365.008685340832	7.854078361413728	0.22471824288368225
32	-309.0871590117922	8.597479850723465	0.2504650354385376
33	-381.95865132489524	7.495168167051589	0.2729562520980835
34	-346.7525074882152	8.443461406759958	0.2750469446182251
35	-268.1268518618941	8.792239915044044	0.25796252489089966
36	-225.6102879331474	9.222160167773907	0.2663489580154419
37	-193.14874843957605	9.060203846599933	0.2707946300506592
38	-202.3194139461081	8.956405273143263	0.27963581681251526
39	-248.38139428346068	8.590982954806915	0.2969643175601959
40	-250.9964059939706	8.640878764584036	0.29563742876052856
41	-280.4204717749396	8.476334367616502	0.3200180232524872
42	-312.9103510692681	8.195325955192981	0.3383629620075226
43	-344.4831224784866	7.835016685102716	0.3620898425579071
44	-202.9454886488114	9.35827742175328	0.3342657685279846
45	-415.60977864277896	7.554746510586435	0.34902307391166687
46	-298.5695287491643	8.91117819940729	0.3657076954841614
47	-249.77919847438898	9.174003071411871	0.3809489607810974
48	-271.9034392871021	8.48094661396684	0.3754930794239044
49	-257.6071176901835	8.874901093881997	0.3929658532142639
50	-292.3172068991183	8.713712467038956	0.43892380595207214
51	-364.5850081201039	8.084733685881643	0.47515052556991577
52	-265.0094917490582	8.362564932265196	0.4529310464859009
53	-294.0257554478909	8.240343363759393	0.45493176579475403
54	-296.8082261444801	9.115653788624243	0.4848115146160126
55	-414.53019688264465	7.16749989980679	0.5593253970146179
56	-235.94091205594316	9.274344952111718	0.49351298809051514
57	-213.41012653885318	9.24912712705132	0.51218581199646
58	-311.4810128617595	7.562567165294933	0.509566605091095
59	-384.98390029375605	8.792791094474381	0.5387263894081116
60	-290.9587375160653	8.835010024402216	0.5597843527793884
61	-395.5325718640482	8.106672272026085	0.5702131390571594
62	-331.48510269411355	8.703254517460213	0.6050140857696533
63	-261.36599604084563	9.124690317276409	0.5966558456420898
64	-209.46303612220373	9.099499502964115	0.5766843557357788
65	-235.23571075186092	8.865020695232944	0.6204859614372253
66	-215.70786346955123	9.075379448520463	0.6354016661643982
67	-191.23881483746993	9.298373119258864	0.6004408597946167
68	-303.74985448015383	7.888779185465927	0.6478792428970337
69	-210.58361598038493	9.312218687242993	0.672446608543396
70	-258.9294797221483	8.385022217529544	0.6608895659446716
71	-183.02055018401722	9.509695757610157	0.701126217842102
72	-159.19083408785343	9.512783275350591	0.7047783136367798
73	-168.13201385158115	9.207890829338654	0.7131795883178711
74	-152.6412706765235	9.224367391730622	0.6992039680480957
75	-164.5445071456947	9.081659956080578	0.7291008830070496
76	-188.38180321639734	9.12023086170236	0.7305052280426025
77	-195.12263906025413	9.085527586128308	0.7566738128662109
78	-197.75592316965984	9.195620649554357	0.7704697847366333
79	-239.27754812275168	8.547262733576366	0.7423349618911743
80	-351.7488759072147	7.781186519193088	0.7127379775047302
81	-247.71319868708025	8.994445964399592	0.7654148936271667
82	-292.14577129839915	8.501054300422696	0.7739229798316956
83	-237.5659855523247	9.213638995191522	0.8106329441070557
84	-189.31555194308118	9.324414153051968	0.8117896914482117
85	-318.671046463621	8.338948866854972	0.7859857678413391
86	-251.39711664474814	8.98174342476605	0.8371902108192444
87	-194.55048130760036	9.191167840057597	0.8451350331306458
88	-186.48670745715347	9.353995894352966	0.8365371227264404
89	-271.7577260171309	8.565698769871162	0.8285823464393616
90	-297.8760659325952	8.51201658998593	0.8543780446052551
91	-236.31453203910783	9.137072118725328	0.8667305111885071
92	-243.3367115728683	8.923694193619765	0.8568752408027649
93	-228.2189172400571	9.187185575580779	0.85554039478302
94	-304.3978083822587	7.794190989439529	0.8204043507575989
95	-296.43356466187726	8.628080132328728	0.7981405854225159
96	-265.79929297340874	8.75258239309366	0.8777990341186523
97	-255.69535005789294	8.826768140864784	0.8658362030982971
98	-269.8799392050196	8.69434240368676	0.8830885291099548
99	-269.87796387078254	8.77084307284824	0.8846031427383423
100	-233.86444137958773	9.094559826289194	0.8837076425552368
101	-253.4640533254591	8.769366346703885	0.8387535214424133
102	-277.58168489579197	8.82161254574612	0.8861992359161377
103	-175.37803005373596	9.589273882882804	0.9111332893371582
104	-177.0568786246144	9.357927609784856	0.9097745418548584
105	-295.3455907411714	8.426646922018959	0.8581065535545349
106	-377.67430493253926	8.195289827273418	0.8778645992279053
107	-267.4482718666185	9.182737385583689	0.8997166156768799
108	-256.11386015924523	8.851105162553177	0.8847333788871765
109	-206.72386330610396	9.336879757161435	0.9054620265960693
110	-166.9880214758933	9.361547950949321	0.9105557203292847
111	-181.44067358567472	9.467171386611447	0.9020168781280518
112	-328.3527845537146	8.13920672758406	0.9031240344047546
113	-266.46241734577785	9.015656295691326	0.9102097749710083
114	-258.1246805899798	8.650135094221339	0.9089340567588806
115	-214.89908571782854	9.098005838438924	0.928162693977356
116	-245.76003328138088	8.986320761414072	0.9154385924339294
117	-176.4192435201839	9.358396003663932	0.926207959651947
118	-164.42511847735543	9.22748775909619	0.9120032787322998
119	-210.6746550955767	8.572290907915889	0.8933847546577454
120	-255.48352182465555	8.805120661229852	0.9127016663551331
