epoch	avg_score	avg_Q	empowerment
0	-1448.8933214204212	-0.002540555000305176	0.08770441263914108
1	-1406.663285624129	0.7589757067095103	0.11965242028236389
2	-1417.2262239683319	1.1429901057429654	0.14524276554584503
3	-1527.6005625309397	0.4356706999781669	0.2114163637161255
4	-1570.836447810272	0.04075026517773939	0.2457752227783203
5	-1569.6429083481917	-0.025383158138221715	0.2690710127353668
6	-1541.527812125685	0.2844186291239524	0.29699328541755676
7	-1571.864281720748	0.12786138411768372	0.31801164150238037
8	-1567.8884015613476	0.01668358131773105	0.33574768900871277
9	-1555.0449461474348	0.20167994612810028	0.34862664341926575
10	-1580.989652878964	-0.1266760730477608	0.3658740222454071
11	-1595.1441255819645	-0.09075037802539787	0.37956324219703674
12	-1585.426279740598	-0.05446404642268464	0.3877066671848297
13	-1562.076535140558	0.03523751598677568	0.40198421478271484
14	-1568.2569894038515	-0.13192803357698912	0.41846367716789246
15	-1588.6887179556222	-0.23208873908006547	0.4375063180923462
16	-1564.4039260173577	0.23180287413931228	0.3878467082977295
17	-1553.7207025146738	0.2684824008677538	0.4581449031829834
18	-1541.0023890963855	0.2737328246204858	0.4545852541923523
19	-1497.3606988378829	0.5549345914506462	0.48974353075027466
20	-1562.634245270229	-0.038892634823879356	0.5293280482292175
21	-1544.2330198414163	0.45216873950673075	0.5050984025001526
22	-1547.6489655922562	0.24794516247037285	0.4880582094192505
23	-1430.8516717280156	0.9785491382729277	0.5046603679656982
24	-1429.0560990313268	1.0475323851680556	0.530070424079895
25	-1415.8277480582874	1.1631889418453638	0.5508233904838562
26	-1445.5385016259106	0.8107338050154798	0.5817140340805054
27	-1447.223917784533	0.7007557013379878	0.5935017466545105
28	-1250.0407498873815	1.917391484032593	0.5236176252365112
29	-1007.3238473572296	4.774863421034476	0.39850035309791565
