epoch	avg_score	avg_Q	empowerment
0	-1161.283403523368	0.0019612477719783785	0.02356029860675335
1	-1424.5385988097878	0.7125065113933539	0.033885709941387177
2	-1430.0153486647962	0.7540647263753297	0.06884101778268814
3	-1530.758690309452	0.9765427645866319	0.0776769146323204
4	-1537.5911959492491	0.7650370502430106	0.10748577117919922
5	-1584.4070254247936	-0.1349972075762229	0.14143845438957214
6	-1567.8528448219463	0.08894670654167254	0.16211484372615814
7	-1545.7552429843163	0.36613460328710523	0.1682283878326416
8	-1516.2888728339508	0.8821040275859161	0.18323780596256256
9	-1536.737934999576	0.35238776397701965	0.2031744420528412
10	-1571.8951241676928	-0.00851398056692276	0.2141111046075821
11	-1589.401807123283	-0.12487481358183038	0.22627319395542145
12	-1564.4338908104542	0.3293630327068391	0.22375135123729706
13	-1559.638310149855	0.25848838091910453	0.23848377168178558
14	-1574.7817346598745	0.008241152866992743	0.2576991617679596
15	-1556.325425880732	0.16578598275985273	0.2585047483444214
16	-1547.2498846838748	0.35224940029145335	0.27435389161109924
17	-1400.5245877950383	1.9397351856667542	0.2546646296977997
18	-1522.9539537388243	0.046336359368782026	0.30334481596946716
19	-1492.0076085599408	0.6407439431712223	0.306969553232193
20	-1423.2213051951292	1.2607127219156005	0.2938634753227234
21	-1137.0686180204077	3.093119690732117	0.25736576318740845
22	-796.3174420810695	5.707382012981192	0.2363799661397934
23	-968.5984295957102	3.7898602318059473	0.28986141085624695
24	-1063.5149772475388	3.035368479078684	0.317649781703949
25	-874.6635595728139	5.124617731703406	0.24997055530548096
26	-532.5854109466296	7.324984786079729	0.23852874338626862
27	-410.195761230761	8.289801758871613	0.22617948055267334
28	-550.3459437117523	6.47134017479676	0.23882250487804413
29	-565.9356698489071	6.531881559596918	0.2577019929885864
30	-541.0217040896093	7.127865334700159	0.24616636335849762
31	-372.1086139419417	8.639058868777358	0.25113415718078613
32	-428.92341792281206	7.433663731259451	0.2774704694747925
33	-405.84366706126013	8.140335369813947	0.2698822319507599
34	-350.18963011495987	8.186496893889217	0.2745641767978668
35	-299.83508515363945	8.962902704095978	0.2709566056728363
36	-340.42431278434947	7.706777211931641	0.28355738520622253
37	-320.05436622683135	8.730565640342078	0.29091736674308777
38	-356.6958140489465	8.36172271617921	0.29009854793548584
39	-369.0476748355098	8.399589541998415	0.30324599146842957
40	-286.5789387609371	8.85673508166743	0.3153378367424011
41	-367.76040484630494	8.002871969418894	0.3144862949848175
42	-234.02905761196413	9.07702547776889	0.32260528206825256
43	-346.87408004067964	7.873691401266917	0.3363686800003052
44	-248.28090258825182	8.941539060476531	0.33161675930023193
45	-298.56910161397417	8.25093080742911	0.37271741032600403
46	-285.1441138030683	8.850426022487072	0.360066294670105
47	-405.58459284119607	7.137057208489381	0.39755526185035706
48	-330.53376499596953	8.46908747823133	0.3978295922279358
49	-381.3022672690445	7.578050517576466	0.39273694157600403
50	-404.5590783746531	7.7614481293337345	0.43386372923851013
51	-369.9122108148811	7.943888197968684	0.42499956488609314
52	-300.280363404342	8.960432534773442	0.4231131672859192
53	-272.4639180088394	8.563339917248433	0.4355165660381317
54	-292.48718751248606	8.40633287836442	0.4578721225261688
55	-297.3614228016734	8.428236620720206	0.49084001779556274
56	-241.10972643487634	9.007584778821753	0.4905039668083191
57	-278.31048826510187	8.429877992859579	0.5127168297767639
58	-239.9428927405566	8.825859229808493	0.5117457509040833
59	-302.36858413264724	8.379580756545213	0.5370758771896362
60	-339.0108075483456	7.9871232297724095	0.5617343187332153
61	-296.55629243455877	8.639315036521149	0.5708754062652588
62	-353.51725622721915	8.004687648998063	0.5984112024307251
63	-448.2752835794967	6.726497631162469	0.590721070766449
64	-324.6828387961922	8.652407864095629	0.6094598770141602
65	-248.38478972651083	8.93859149199846	0.6142930388450623
