state	action	state_	source_mean	source_var	plan_mean	plan_var
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.030765419825911522	0.08326779305934906	-0.06008782982826233	-0.0023584896698594093
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.03344791382551193	0.08604155480861664	-0.04679308086633682	-0.0053509497083723545
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.03789466619491577	0.0886809378862381	-0.03350169211626053	-0.008275110274553299
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.04363919422030449	0.09134067595005035	-0.020078903064131737	-0.011101250536739826
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.050283726304769516	0.0939955860376358	-0.006492994725704193	-0.013930296525359154
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.057345446199178696	0.0966152474284172	0.0070349350571632385	-0.016735531389713287
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.06488276273012161	0.09922359883785248	0.020603224635124207	-0.019783874973654747
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.07318279147148132	0.10183307528495789	0.034376487135887146	-0.022927071899175644
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.08205121010541916	0.10449160635471344	0.04807091876864433	-0.02606361173093319
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.09054408222436905	0.1072639673948288	0.061055831611156464	-0.029225725680589676
