state	action	state_	source_mean	source_var	plan_mean	plan_var
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.13047951459884644	-0.020620189607143402	0.10068636387586594	0.04802858456969261
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.14854317903518677	-0.01744212955236435	0.11823838949203491	0.04339127987623215
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.1669398695230484	-0.01418006606400013	0.13618381321430206	0.038887906819581985
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.18334761261940002	-0.010953754186630249	0.15308447182178497	0.03438626974821091
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.19907882809638977	-0.0076847560703754425	0.17008382081985474	0.029701486229896545
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.21440641582012177	-0.004411280155181885	0.18720735609531403	0.02512003853917122
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.22931572794914246	-0.0010344348847866058	0.2041487991809845	0.02048799768090248
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.2438139021396637	0.00240166112780571	0.221001997590065	0.01572202891111374
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.2575484812259674	0.005875043570995331	0.23731067776679993	0.010922376066446304
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.2701627016067505	0.009534787386655807	0.2525717616081238	0.006229683756828308
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.281938761472702	0.013289742171764374	0.26679742336273193	0.0015915259718894958
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.29266825318336487	0.017040841281414032	0.2798331379890442	-0.00306885689496994
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.302115261554718	0.020772695541381836	0.2911737859249115	-0.007869012653827667
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.3099249601364136	0.0245785154402256	0.30040761828422546	-0.012807667255401611
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.31628045439720154	0.028422687202692032	0.30779150128364563	-0.01797899603843689
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.32077908515930176	0.032327473163604736	0.3126448392868042	-0.023404359817504883
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.3234967291355133	0.03628623113036156	0.3150005042552948	-0.028920553624629974
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.3246484398841858	0.040298689156770706	0.31519952416419983	-0.03459012508392334
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.3240981698036194	0.04438679292798042	0.3133566975593567	-0.040147893130779266
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.3223370909690857	0.048589687794446945	0.3094763159751892	-0.04587659239768982
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.3195301592350006	0.052744533866643906	0.30415886640548706	-0.0518246665596962
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.3159334361553192	0.05699946731328964	0.2981893718242645	-0.05803179740905762
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.31195372343063354	0.06130401790142059	0.29199931025505066	-0.06448648124933243
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.3080059885978699	0.06568309664726257	0.2860024869441986	-0.07116489112377167
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.30427610874176025	0.07026885449886322	0.28025421500205994	-0.07811015099287033
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.30089348554611206	0.07498994469642639	0.2751009166240692	-0.08516547828912735
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.2981128692626953	0.07978938519954681	0.2708103656768799	-0.0924542024731636
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.29597312211990356	0.08472194522619247	0.26732319593429565	-0.10016004741191864
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.29446059465408325	0.09000910818576813	0.26453712582588196	-0.10834543406963348
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.293662965297699	0.09539159387350082	0.26248082518577576	-0.11693670600652695
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.29344668984413147	0.10099682211875916	0.261006236076355	-0.12595728039741516
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.2937929630279541	0.10675185918807983	0.2602759003639221	-0.1353169083595276
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.2946164906024933	0.11262887716293335	0.26013442873954773	-0.14499469101428986
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.2955285906791687	0.1187208816409111	0.26031121611595154	-0.15526698529720306
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.2970627546310425	0.12500205636024475	0.2612426280975342	-0.16614094376564026
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.2989557981491089	0.1314692497253418	0.26262980699539185	-0.1778150200843811
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.3010997772216797	0.13805317878723145	0.26434361934661865	-0.18996930122375488
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.3038006126880646	0.14470413327217102	0.2667963206768036	-0.20261269807815552
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.3062996566295624	0.15157943964004517	0.26906996965408325	-0.21585622429847717
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.30889517068862915	0.15856148302555084	0.2716091275215149	-0.22968368232250214
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.31129175424575806	0.16571244597434998	0.2743142247200012	-0.24409906566143036
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.3133985698223114	0.17314739525318146	0.27699601650238037	-0.25894638895988464
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.3151092529296875	0.18071386218070984	0.2795756161212921	-0.27399179339408875
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.31673747301101685	0.1884305328130722	0.28212374448776245	-0.2897063195705414
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.3180212378501892	0.19646339118480682	0.28472572565078735	-0.3061726689338684
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.3186275064945221	0.2047843337059021	0.2868907153606415	-0.32351982593536377
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.31854718923568726	0.21333494782447815	0.289045512676239	-0.3417208194732666
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.3176993131637573	0.22220879793167114	0.2906862199306488	-0.36069414019584656
[0 1 0]	1.5	[-0.04873069  0.99881195  0.975     ]	-0.31652674078941345	0.23131752014160156	0.2926691770553589	-0.38055557012557983
