epoch	avg_score	avg_Q	empowerment
0	-1293.8923746533176	0.0011230596899986266	0.05275285989046097
1	-1448.6956026334112	0.4939630931546197	0.07504023611545563
2	-1402.0501475177264	1.409272855476174	0.09774617850780487
3	-1242.2577455564797	2.5559940742894387	0.10886800289154053
4	-1202.0728392046026	2.627420719347591	0.12459582835435867
5	-1214.652619939026	2.0407607822799196	0.13791482150554657
6	-1171.01791061095	2.702120858997679	0.15884679555892944
7	-1173.4705444046708	2.794419498827256	0.1656089723110199
8	-1182.8713472525858	2.4805349304903705	0.174269899725914
9	-1080.673723254407	3.118962706372784	0.18454691767692566
