epoch	avg_score	avg_Q	empowerment
0	-1218.6628830515515	-0.0027861785888671875	0.0135952802374959
1	-1471.628258931857	-0.0022848177736158395	0.0051826415583491325
2	-1494.3035021798407	1.479579730420812	0.01463128812611103
3	-1552.0038597743032	1.4352783347950717	0.029364921152591705
4	-1576.4406687052233	0.4520042323466849	0.035152435302734375
5	-1568.1584517859483	0.2365025343384203	0.04986496642231941
6	-1578.9886689053005	0.009333374071503357	0.07380300015211105
7	-1557.5945029197778	0.2804368984193465	0.10373259335756302
8	-1565.73806403784	0.1874522902395481	0.13075461983680725
9	-1577.1065727860284	-0.05456688455695252	0.14092576503753662
10	-1572.0737699312685	0.024733252610090208	0.20092889666557312
11	-1556.8120898736925	0.14840958899388168	0.4339991509914398
12	-1544.0743628630428	0.3034644829691872	0.2795582711696625
13	-1563.9913849653653	-0.03333278113491749	0.602155864238739
14	-1576.2288583597788	0.06121730259091448	0.35836777091026306
15	-1558.9308623446918	0.2632596473102623	0.9243993759155273
16	-1581.4426858968332	0.07239115407156821	0.9342236518859863
17	-1566.499922776081	0.04111604347252601	1.2010794878005981
18	-1534.842054526077	0.44131737060867876	1.4771095514297485
19	-1556.851463189205	-0.0753261946518034	1.9017971754074097
20	-1546.3188565272812	0.14896259516504357	2.8684957027435303
