epoch	avg_score	avg_Q	empowerment
0	-1284.03302366976	-0.0038908964395523073	-0.07086464762687683
1	-1445.0941860349697	0.3378234713941573	-0.07485512644052505
2	-1435.1804748731304	1.434220905865399	-0.04155627265572548
3	-1516.2595761162866	1.5830889837376747	-0.03730415552854538
4	-1562.7723979469008	0.4697621176198739	-0.006341293919831514
5	-1575.3573190816855	0.34183328461141477	0.04617534577846527
6	-1535.0327613086145	0.6703425401537705	0.08290941268205643
7	-1397.2982569189974	1.3608561171289661	0.10844028741121292
8	-1298.2075858118515	2.191226418475357	0.10884933918714523
9	-1328.5228875561259	1.644029342469011	0.14923909306526184
10	-1134.2681052984212	3.244177148193123	0.1622900515794754
11	-1168.9198468330314	2.465759109501494	0.19164274632930756
12	-1144.1767031986788	2.9525413415049666	0.21109658479690552
13	-1098.237383927631	2.7831494205446807	0.2353971302509308
14	-1098.0488678895072	3.34525757741888	0.19702477753162384
15	-765.1562278522449	6.397941759521421	0.16695521771907806
16	-612.5944352877144	7.092447597927781	0.17049220204353333
17	-533.2085246226552	7.749959160105315	0.18065300583839417
18	-348.14587204288875	8.705714766046304	0.18371546268463135
19	-394.9989069998001	7.815808851990377	0.19324243068695068
20	-291.4621057748145	8.685583948834717	0.20522241294384003
21	-403.42302841199444	8.049193483678426	0.24153737723827362
22	-341.31319460810994	8.448351806939176	0.22320102155208588
23	-589.1104048403215	5.5067454188723	0.2748435139656067
24	-608.818587077987	6.209062987645893	0.25256359577178955
25	-363.288560621229	8.947676577126737	0.25591009855270386
26	-298.5361539931578	9.148171290957489	0.27332428097724915
27	-280.1522732554712	8.707845195378859	0.2767612636089325
28	-335.61644580755546	8.458318760142173	0.27866989374160767
29	-247.09591880568757	9.081816054009924	0.2929624319076538
30	-194.19341886141962	9.41280096809532	0.2988855242729187
31	-261.1079680588726	9.003868185294296	0.31143859028816223
