epoch	avg_score	avg_Q	empowerment
0	-1202.6896351918172	-0.0021405810117721556	0.01719392091035843
1	-1350.4086225239444	1.0993775808587805	0.035145632922649384
2	-1376.4577790675182	2.2038098441033576	0.025361966341733932
3	-1527.55623562719	1.3125371646522381	0.0642147809267044
4	-1555.9373095649146	0.5190889245817358	0.11943138390779495
5	-1540.6660325631337	0.6588115555365923	0.093055360019207
6	-1565.7908801065003	-0.01951626173074789	0.12572795152664185
7	-1532.2446169874693	0.26170200268801136	0.16175559163093567
8	-1521.4927666855638	0.33193661201574354	0.19492100179195404
9	-1478.1768019038914	0.43475403084038017	0.21372678875923157
10	-1443.7587649649467	0.9478963932741811	0.21984289586544037
11	-1285.5985600487484	1.9282616673413808	0.21962511539459229
12	-1208.8839049499998	2.2719379190775615	0.2340238392353058
13	-954.2521030726169	4.4108662360926365	0.1860322803258896
14	-506.2715025920923	8.249567507176192	0.1398194134235382
15	-365.54092750494056	8.261456877155043	0.15553434193134308
16	-472.9969292130927	7.151868727261126	0.17939640581607819
17	-475.32145984431367	7.057597807596591	0.1860731840133667
18	-401.636667828996	7.739440118476376	0.18681377172470093
19	-495.18942388758927	6.934363986176134	0.19354847073554993
20	-349.2497500493162	8.410745975982358	0.19149962067604065
21	-420.3206280962742	7.569760856239345	0.20269767940044403
22	-480.0068168779336	7.364423252818734	0.21199657022953033
23	-408.8732387450341	8.13771114877874	0.21908599138259888
24	-615.9228295223752	6.121554471296291	0.24112321436405182
25	-556.6072699936423	6.83620192390429	0.2319154590368271
26	-422.0508459025626	7.849349280152562	0.2365344762802124
27	-462.14222450848365	7.307014336205276	0.23812638223171234
28	-354.00560501972876	8.06783934532778	0.23967194557189941
29	-399.68861567670194	7.435780784342875	0.25788772106170654
30	-451.5328992955019	6.979652446439985	0.26219698786735535
31	-414.8326541244804	8.259687752387139	0.25634825229644775
32	-249.20534589813175	9.001338428336885	0.2591590881347656
33	-279.81805071045085	8.458146846041993	0.2648656666278839
34	-399.0793406863585	7.3981429609510885	0.2997930347919464
35	-421.94130232352853	7.59812879225386	0.294599711894989
36	-439.78713578749364	7.902539044270555	0.2815873920917511
37	-368.1206893676048	8.137524318857968	0.29472556710243225
38	-350.7704038395033	8.080018145900274	0.30761897563934326
39	-364.3789606193781	8.16651701065254	0.3154720664024353
40	-296.95352451108084	8.549391502433053	0.31967151165008545
41	-303.03261783390803	8.490496288221214	0.3361581563949585
42	-306.4676215589219	8.371389009385695	0.3408275246620178
43	-273.512226877579	9.01316204668857	0.33936524391174316
44	-268.5298536742858	8.695607133856395	0.3413398861885071
45	-268.0733798867326	8.822475381360814	0.3513721823692322
46	-420.91990526315703	7.861804715299543	0.3550727665424347
47	-312.90983281667	8.444125278497372	0.38270702958106995
48	-405.89037636070964	7.589191992454564	0.41180506348609924
49	-347.3121299395583	8.676052158392913	0.41630029678344727
50	-275.76841312403957	8.636720069430035	0.41719183325767517
51	-254.72955226711525	8.753463425944211	0.4197844862937927
52	-222.7899884845039	9.040555525594653	0.42510873079299927
53	-250.3450982422341	8.61078549285736	0.435137540102005
54	-286.7887745462589	8.127547073146255	0.46911725401878357
55	-319.40050131260705	7.896353169410947	0.49416202306747437
56	-432.11419573850304	7.2266961869150315	0.47361838817596436
57	-382.16246038097313	8.394325421326668	0.5034599900245667
58	-238.05930021510113	8.909039937040008	0.49449560046195984
59	-213.50612352763488	8.940906633559255	0.5202974081039429
60	-255.62867265132678	8.428628167289556	0.5498857498168945
61	-436.6245549451582	6.966392207985563	0.5543922781944275
62	-316.5523781338975	8.628559373592957	0.5753848552703857
63	-337.5357560859215	7.983463697667027	0.5960521101951599
64	-324.9377922390264	8.525657255100505	0.6202111840248108
65	-243.61256171782418	8.97147838796108	0.6120216846466064
66	-233.86997051393672	8.984536147227532	0.6380406022071838
67	-282.2438656936215	8.755668020698984	0.6453362107276917
68	-326.05626295510064	7.931241776517239	0.6640157699584961
69	-256.73619396065925	8.79669983424715	0.696320116519928
70	-206.13502518054045	9.15588556861936	0.6819220185279846
71	-253.8530637340637	8.486627949049362	0.7060291171073914
72	-302.4461516938205	8.181472135792133	0.7156596779823303
73	-292.0551211876876	8.486110585035508	0.7219266891479492
74	-299.14949880323695	8.332031515751725	0.7061150074005127
75	-418.53137502923425	7.549637158130772	0.7150803208351135
76	-299.07405697771753	8.73309781216134	0.7751163244247437
77	-381.39682009797934	7.697527675514219	0.6662601828575134
78	-272.53254248324043	8.813847551071557	0.7620000243186951
79	-249.25816552748825	8.797933990761136	0.764784038066864
80	-179.0567661307247	9.396963708340861	0.7843846082687378
81	-275.7725555047157	8.368010664346084	0.7906657457351685
82	-288.40878155555066	8.707552934481942	0.7937010526657104
