epoch	avg_score	avg_Q	empowerment
0	-1250.7182560579809	-0.0017538845539093017	0.03779730573296547
1	-1383.0807893674437	0.9945093217567569	0.055716730654239655
2	-1375.4549130103585	1.7023552195255298	0.05128207430243492
3	-1325.2895372694502	1.853556339598589	0.07437796145677567
4	-1430.2753904761905	1.7238809631779188	0.15437039732933044
5	-1481.530004850526	0.5412462888577427	0.18889079988002777
6	-1484.6839824867147	0.7653161379858966	0.20775112509727478
7	-1554.7500087978863	0.09583975886981211	0.24128840863704681
8	-1403.9971776444906	1.47018164709818	0.20976202189922333
9	-1460.0277414417753	0.8452076064091273	0.22910429537296295
10	-1305.2768893656907	2.1115231699774357	0.2226831167936325
11	-1253.8922006666705	1.9905545857992266	0.2272951602935791
12	-1205.0878231384343	1.753694919586848	0.2473440319299698
13	-1032.8293043560268	4.182130687081881	0.17862075567245483
14	-790.6359952277439	5.817283157316164	0.18855315446853638
15	-729.0294876595075	5.369864602058449	0.20414391160011292
16	-524.4974988556592	7.7424176046116955	0.19058722257614136
17	-407.3885546237948	8.07964525904238	0.19436395168304443
18	-408.133295830606	7.828217588921305	0.1970902979373932
19	-334.6526067042028	8.826421872217788	0.20567667484283447
20	-402.4185124643758	7.613407464780195	0.23657763004302979
21	-524.039803721874	6.712478392007461	0.24446219205856323
22	-446.28553270097075	7.651280914301913	0.23507271707057953
23	-310.84200486917337	8.590017390952093	0.23304563760757446
24	-283.01007612810804	8.39373041986128	0.2349100559949875
25	-299.10691848369817	8.707995406470948	0.24527017772197723
26	-348.1689195474267	7.7194748992354025	0.2541103959083557
27	-281.5741936420176	8.8438809081671	0.24204953014850616
28	-198.6407145406013	9.096697622705191	0.2544477581977844
29	-271.04845819712466	8.217838486419875	0.2713771462440491
30	-303.3746418152187	8.870447997824305	0.2786298394203186
31	-275.72289633761994	8.473760969963417	0.2796735465526581
32	-266.43963354764685	8.529620520743157	0.2928275167942047
33	-294.9102087231288	8.47389479218121	0.3039790689945221
34	-268.04499229319117	8.768113716696837	0.30082884430885315
35	-190.6996234402307	9.223795160818351	0.3054462671279907
36	-157.33922704933246	9.30594585872356	0.3136947453022003
37	-159.57102863949345	9.223803326194675	0.32230955362319946
38	-254.7872586082257	8.450785694722288	0.37021198868751526
39	-250.91304498838704	8.678433791688258	0.3547549843788147
40	-186.54774563261503	9.284090563400163	0.3528420329093933
41	-320.0439959143367	7.9347476025454835	0.4051343500614166
42	-265.07591997698734	8.787764991888437	0.3912354111671448
43	-324.5361759758494	8.636546830793701	0.3929354250431061
44	-237.4664529268626	8.948403558658443	0.4034935534000397
45	-243.22270072407935	8.666176377188844	0.4392375648021698
46	-335.26046561820203	8.404228290620239	0.4208081364631653
47	-296.762907803897	8.563891890509474	0.4750814735889435
48	-221.31402450406793	9.4371821423554	0.4501049816608429
49	-200.41830356187435	9.457462059625431	0.46113914251327515
50	-261.93391876060105	8.775005570259745	0.48062554001808167
51	-354.6429189632871	7.869611866561286	0.5617880821228027
52	-299.114134858412	8.881784069012198	0.5100299119949341
53	-284.42681184239393	8.845203356200921	0.531316876411438
54	-245.89168382039432	9.256665246600784	0.5507960915565491
55	-242.6632885919862	9.484371214064696	0.5698155164718628
56	-228.11047228766415	8.82828057246915	0.5965967178344727
57	-227.58973562652858	8.921029127793448	0.5995993614196777
58	-305.5679012284903	8.526935654677567	0.6218547821044922
59	-281.4116472185018	8.374122168237301	0.6146388053894043
60	-286.8038980439233	8.583918622321717	0.6526268720626831
61	-275.5615060041304	8.582987260685057	0.666251003742218
62	-227.31818207378677	9.007314117359481	0.6753286719322205
63	-246.21022333362953	8.760360355808256	0.6863706707954407
64	-220.98466935027523	8.917263124262837	0.7107025384902954
65	-425.1798545540347	7.909060721631653	0.7125084400177002
66	-279.0123046157549	8.63632752908494	0.7265099287033081
67	-252.71647350921032	8.82685338115021	0.690694272518158
68	-301.7566998478283	8.503033395200717	0.7333665490150452
69	-224.78833409770718	9.291813416023466	0.7415342330932617
70	-186.7913608976324	9.41805393334231	0.7529820799827576
71	-229.76702581309297	8.714356329528028	0.7770212292671204
72	-211.47837458640353	9.158470655497498	0.7616514563560486
73	-231.87308015355083	8.824001222854507	0.7841490507125854
74	-241.01943022927196	8.629760809866271	0.7902314066886902
75	-234.30539608637892	8.857459041557462	0.8046791553497314
76	-208.06821879467574	8.950640358978314	0.8137181401252747
77	-203.2850692324632	8.907082052145267	0.812286376953125
78	-193.68896288212423	9.036657324899759	0.8267521858215332
79	-180.7100992748301	9.010659665160869	0.8405774831771851
80	-164.41069295121926	9.113347635709657	0.8214918971061707
81	-194.37474168033668	8.85627986166384	0.8434429168701172
82	-177.09886498294557	9.281727692194314	0.8380377292633057
83	-209.93167200865315	8.975961498318286	0.8495656847953796
84	-195.16530931845807	9.128152757088579	0.8751878142356873
85	-226.38468146358403	8.79149772841862	0.856581449508667
86	-222.794381623951	8.875062273176406	0.8725665807723999
87	-197.81187284685487	9.392702703415765	0.8829047679901123
88	-249.49744165286432	8.4585167646559	0.8529978394508362
89	-176.80698356720805	9.4534195498827	0.9001144766807556
90	-135.757705164004	9.472913846102221	0.8885215520858765
91	-189.35518744482073	9.00014165227546	0.8890417218208313
92	-191.4672200699576	9.040862097248558	0.8924113512039185
93	-194.45621292205396	9.094765397957534	0.8853188753128052
94	-185.7585200138704	9.107109169886597	0.8992584347724915
95	-170.98131751046503	9.255386815475195	0.8985949158668518
96	-213.40280567825565	8.784025119550872	0.8949278593063354
97	-200.1442812377975	8.924314235584474	0.9158196449279785
98	-181.2367902805438	9.200210698834967	0.9066623449325562
99	-205.09349396394975	9.056019622943332	0.9080244302749634
100	-216.37432325361615	9.039260347619186	0.9079023599624634
101	-227.43055427813783	8.902416850332987	0.8985447287559509
102	-265.61899642881986	8.857081761943396	0.8944170475006104
103	-414.3757816574131	7.048065486060814	0.792390763759613
104	-318.9239533016138	8.870314922992208	0.9376046657562256
105	-318.54479909842877	8.225047609576889	0.9107750058174133
106	-229.17668511041325	9.447406989248227	0.9319109916687012
107	-229.1817965618811	9.035121923357067	0.9127436280250549
108	-234.4660640867561	9.2903147479776	0.9176543951034546
109	-203.02024724498798	9.265162954765394	0.9314948320388794
110	-167.05476880559098	9.451361710097988	0.9420285224914551
111	-214.29909809573866	9.119690745812587	0.9168083667755127
112	-240.4767014103048	8.941924956208306	0.942014753818512
113	-219.28754434728663	9.190247722573936	0.914344072341919
114	-240.2796752377992	8.999061926847732	0.9138593077659607
115	-262.93695590748155	8.864977940952253	0.9271867275238037
116	-192.0024806738704	9.491573392429219	0.9557245373725891
117	-197.18087377717606	9.008077149722757	0.9318057894706726
118	-260.27321996586346	8.812236141765634	0.9330140948295593
119	-263.2579666578402	8.787018770824337	0.9288504719734192
120	-298.1832471536692	8.46284446045793	0.9455050826072693
121	-300.42867181725796	8.544401692485726	0.9216294288635254
122	-196.37569977240284	9.324833263784022	0.9518398642539978
123	-187.34506869317454	9.193163368561082	0.9727165699005127
124	-190.49919438923885	9.004943884766826	0.9471817016601562
125	-262.9922253876392	8.65432439694422	0.9182766675949097
126	-201.1102256901335	9.215165193574705	0.9657374024391174
127	-200.96190350092914	8.88494056396418	0.9495833516120911
128	-151.20662141766473	9.382667266010788	0.972068727016449
129	-165.51490717387497	9.074415644885885	0.970079779624939
130	-153.09763694080857	9.204813953981226	0.9778580069541931
131	-219.5213321448949	8.693653315676576	0.9739784002304077
132	-269.0163779070881	8.646577062981136	0.9639354348182678
133	-206.74433911827805	9.111571395863818	0.9810834527015686
134	-246.26045596459443	8.522162196126102	0.9551604986190796
135	-222.52813943420404	9.041669796680239	0.9756382703781128
136	-155.3785926607082	9.52825584986172	0.9871186017990112
137	-263.0052005059824	8.558480941383237	0.9566652178764343
138	-284.2364968355304	8.541994099872767	0.9575270414352417
139	-272.7572303649042	8.854554396528385	0.971153199672699
140	-195.73220660242217	9.434937092526226	1.0018138885498047
141	-224.87836921106904	8.764261708242168	0.9557653069496155
142	-281.9479145746429	8.50908547691193	0.9662303924560547
143	-272.2032369742566	9.025413271106759	0.9960089325904846
144	-288.6620008690801	8.83096379645662	0.9814469218254089
145	-256.7320454904159	9.217544155013165	0.9929289817810059
146	-256.10959700983443	9.028581158659431	0.9977103471755981
147	-237.42538652358718	8.9438009366892	0.9963536858558655
148	-363.5331376026068	7.213691666214636	0.8106800317764282
149	-515.3841464361278	7.316763914059508	0.9392074942588806
150	-389.992899972332	8.335064402506493	0.972920835018158
151	-364.21544316108753	7.9157331875282075	0.9473623633384705
152	-247.6336072449031	9.136329426768604	1.017482876777649
153	-245.17691346602282	8.766331598984397	0.9762588143348694
154	-295.65258636102703	8.624955054926694	0.9883180260658264
155	-324.13014089805523	8.654497731502905	0.9701769351959229
156	-241.42661646555982	9.24535751470604	1.0035450458526611
157	-194.76175063027608	9.568629815532873	1.0281517505645752
158	-219.65627163217118	9.047481532332196	1.0140341520309448
159	-276.64883064484866	8.94171976890401	0.9737823009490967
160	-286.8005569792819	8.82328790606697	1.0444954633712769
161	-247.13947832481398	9.237514468750229	1.0416110754013062
162	-232.0539603570039	8.854088983114112	1.0450661182403564
163	-194.6116906934454	9.228465391746285	1.0651384592056274
164	-187.55204591591752	9.26974994754603	1.0611220598220825
165	-156.1501273011506	9.406840003640136	1.084510087966919
166	-262.6489960913623	8.27049988156476	1.016913890838623
167	-199.64323653490467	9.375701409989436	1.102463722229004
168	-239.71191544926765	8.637200350504388	1.0691744089126587
169	-341.4207191407673	7.838116694044662	1.0379644632339478
170	-301.80598114580727	8.653786929538182	1.0702106952667236
171	-203.6233220099123	9.312686798614285	1.085989236831665
172	-350.70397855837024	7.0948174163873015	0.9879587292671204
173	-261.50412695531634	9.031934065911038	1.1215031147003174
174	-550.2581727997014	6.991775916600566	0.9991070032119751
175	-353.34852839677563	8.44962868964214	1.1161129474639893
176	-295.94923359665717	8.850779619406975	1.1307944059371948
177	-294.42504986569196	8.57661176628323	1.0864968299865723
178	-219.29447961212773	9.129155992274459	1.1414570808410645
179	-233.29440981150245	8.900970011079439	1.1385964155197144
180	-183.40059381392	9.366639393596246	1.1694179773330688
181	-171.5075114706472	9.100661707411076	1.1644017696380615
182	-214.5736948758469	8.923513549108986	1.1386739015579224
183	-189.15627649877376	9.27547519771668	1.1790262460708618
184	-232.43615314437378	8.214361929102786	1.1247591972351074
185	-232.84468906303653	8.894689254849045	1.150920033454895
186	-192.09430949698233	9.247117081654293	1.214229702949524
187	-260.3669055387623	8.572632791527397	1.1257140636444092
