state	action	state_	source_mean	source_var	plan_mean	plan_var
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.15752820670604706	0.017932940274477005	0.0895242765545845	0.014950362034142017
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.1661113202571869	0.022122446447610855	0.10317886620759964	0.011877522803843021
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.17730389535427094	0.02622183971107006	0.11726872622966766	0.008836444467306137
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.19154766201972961	0.030343439429998398	0.13189595937728882	0.005836520344018936
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.20689433813095093	0.0345262810587883	0.14654795825481415	0.002737894654273987
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.22377365827560425	0.038668859750032425	0.1615586280822754	-0.00040622614324092865
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.241790771484375	0.042723022401332855	0.17668011784553528	-0.0035476014018058777
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.25992894172668457	0.046917326748371124	0.19151754677295685	-0.00676385872066021
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.27831223607063293	0.05129588767886162	0.20605948567390442	-0.010073930025100708
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.29584604501724243	0.0556316114962101	0.21981453895568848	-0.013485489413142204
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.3116481304168701	0.060040973126888275	0.2322154939174652	-0.016802936792373657
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.32516705989837646	0.06450765579938889	0.242975652217865	-0.020052054896950722
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.3353070020675659	0.06899566948413849	0.25145718455314636	-0.023296473547816277
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.34198635816574097	0.07345998287200928	0.2574363350868225	-0.026665011420845985
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.3447043299674988	0.07790673524141312	0.26077380776405334	-0.030067050829529762
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.3439483046531677	0.08241966366767883	0.2615509629249573	-0.03350411355495453
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.33973240852355957	0.08700697869062424	0.26001259684562683	-0.03706936165690422
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.33297115564346313	0.09153294563293457	0.25680050253868103	-0.040772855281829834
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.3243650197982788	0.09604249894618988	0.25222229957580566	-0.04469124600291252
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.3147152066230774	0.1006617471575737	0.24694383144378662	-0.04876279830932617
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.30500954389572144	0.1052781492471695	0.2413817048072815	-0.05301056429743767
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.29551127552986145	0.1099795401096344	0.2357478141784668	-0.057328708469867706
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.2865670919418335	0.11477427184581757	0.23037362098693848	-0.06177765130996704
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.27858105301856995	0.11952023953199387	0.2255183756351471	-0.06629756093025208
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.27190887928009033	0.12436241656541824	0.22132062911987305	-0.07070335745811462
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.2667869031429291	0.1292904019355774	0.21796442568302155	-0.0752570778131485
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.2634965777397156	0.13439325988292694	0.21566417813301086	-0.08000555634498596
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.2626117467880249	0.13961032032966614	0.2146906554698944	-0.08519040048122406
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.2633938193321228	0.14495451748371124	0.2146744728088379	-0.09063485264778137
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.2661101222038269	0.15044435858726501	0.21574601531028748	-0.09621381014585495
