epoch	avg_score	avg_Q	empowerment
0	-1380.8062324176196	0.0010579295456409454	0.04208832606673241
1	-1470.5939583520778	0.5604963853241134	0.058674611151218414
2	-1318.7750046336341	2.124582520656984	0.07300348579883575
3	-1072.7206505825495	3.641499045554928	0.08313469588756561
4	-863.9395230621697	5.0521063161758955	0.09497169405221939
5	-468.66055289829694	8.055701238823689	0.09385871887207031
6	-477.7818854235499	7.4596759732331375	0.09736549854278564
7	-446.083171416321	7.707436514663115	0.11461491137742996
8	-384.4309859217572	8.497778497284564	0.11860852688550949
9	-409.0874143552554	7.410800547931991	0.12296657264232635
10	-333.57675630243943	8.541751771591738	0.12430322915315628
11	-214.5454711106924	9.266554776383055	0.13053005933761597
12	-335.06669470024957	8.017063170802375	0.13578100502490997
13	-271.22010360927294	9.070064388463297	0.13526716828346252
14	-240.6724928643541	8.859489038067515	0.14623761177062988
15	-248.54625003804023	8.871061514161532	0.1478576511144638
16	-249.56612573628686	8.76898865959014	0.14498966932296753
17	-249.10714903817507	8.916275325626017	0.1539338082075119
18	-289.9123391235244	8.87734973920752	0.1592978835105896
19	-327.79735732334774	7.7659278143987995	0.17695952951908112
20	-339.11949295628716	8.361294051000108	0.1755463182926178
21	-234.13750642832636	9.332463130912503	0.1749928593635559
22	-221.3483677067229	9.060725784969309	0.1797497421503067
23	-150.40068569098437	9.729592424101899	0.1837032437324524
24	-256.2108352664209	8.680157413122062	0.19898320734500885
25	-169.41628091309335	9.416632922437723	0.19542768597602844
26	-139.34295126804213	9.410145089722217	0.20417898893356323
27	-179.25746145352792	8.932996172447892	0.21697913110256195
28	-243.06247248024886	8.58859064097443	0.22739388048648834
29	-204.46612340715603	8.94683108166661	0.2235284149646759
30	-250.57067496935304	8.275212464104493	0.24826253950595856
31	-265.7247439621373	8.58333640548587	0.24432812631130219
32	-230.02763490403504	9.053886134572261	0.2422911375761032
33	-367.63182059246975	8.167457654797186	0.2849677801132202
34	-302.046456819656	8.395777736319232	0.27389052510261536
35	-277.71901480026827	8.843335395585076	0.27471867203712463
36	-194.5507471540055	9.308105825203729	0.2714367210865021
37	-216.22165548925514	9.028796744092256	0.2934374213218689
38	-206.48760163664204	8.879019959855485	0.29707109928131104
39	-157.47790446297836	9.231066699392166	0.3062564432621002
40	-167.72676713052167	9.187417144307238	0.3158435523509979
41	-215.29119474301706	8.815732078677582	0.3289658725261688
42	-182.62174122464808	9.193594335095538	0.3371429145336151
43	-196.33318952152587	9.040390605602049	0.35030436515808105
44	-204.59160505339236	9.13400804912624	0.3602193593978882
45	-208.66696800449847	9.007672442697839	0.36902961134910583
46	-197.42003522631083	9.198097084380123	0.3845696747303009
47	-180.05551404769966	9.335557083402218	0.3916236460208893
48	-220.59572961240693	9.169760606265966	0.40789446234703064
49	-247.00907442873938	9.246140877462974	0.40827319025993347
50	-279.2046184093614	8.979609718121148	0.4578480124473572
51	-263.0734450614742	9.006114280332431	0.4444892406463623
52	-232.43668580298927	9.239573443052967	0.4654126763343811
53	-168.47434571975379	9.60444033942705	0.4598586857318878
54	-150.5145536393076	9.448345701885374	0.47041985392570496
55	-144.22900074275333	9.429271150774545	0.48607543110847473
56	-220.21898845042574	8.838431454338686	0.5134320855140686
57	-200.87434133183348	9.072177641305204	0.5317068099975586
58	-226.6177569543863	8.664957165743672	0.5543908476829529
59	-256.25638345800996	8.851591652227585	0.5636876821517944
60	-311.4702666419694	8.593611475547183	0.5716671943664551
61	-332.6899946220474	8.163389358563617	0.5868706703186035
62	-261.5587566528397	8.873140489415995	0.606393575668335
63	-240.30976532912763	8.99100149789732	0.6103175282478333
64	-264.34828364923425	8.611963790697391	0.6384069323539734
65	-281.2597464221926	8.59113935346822	0.6434707045555115
66	-229.29434592574478	9.196050887992834	0.6377094984054565
67	-278.31024865089927	8.204052474611183	0.671791136264801
68	-264.75623820284557	8.920122081338873	0.6555495262145996
69	-228.84996864774052	9.160695789385086	0.6607427597045898
70	-200.7401215875251	9.228610040196868	0.6871610283851624
71	-243.80592020527914	8.686873417051439	0.6950300335884094
72	-234.019419052959	9.115657278589955	0.7014675736427307
