state	action	state_	source_mean	source_var	plan_mean	plan_var
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.10507694631814957	0.018575694411993027	0.07683045417070389	-0.05336499959230423
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.10789287090301514	0.02198716253042221	0.09053880721330643	-0.05642801150679588
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.11089412122964859	0.025480428710579872	0.10433420538902283	-0.059488873928785324
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.11462114751338959	0.028995778411626816	0.11839092522859573	-0.06257255375385284
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.11886364221572876	0.032524868845939636	0.1327899694442749	-0.06566744297742844
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.12398522347211838	0.03613969311118126	0.14746001362800598	-0.06877759099006653
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.1294356882572174	0.03963426128029823	0.16226713359355927	-0.07185747474431992
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.13578283786773682	0.043183036148548126	0.17736110091209412	-0.07494187355041504
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.14266866445541382	0.046677108854055405	0.19240009784698486	-0.07795791327953339
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.15015113353729248	0.05041210725903511	0.2073606550693512	-0.08105076104402542
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.15807032585144043	0.0541776567697525	0.22216278314590454	-0.08421482145786285
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.1662142127752304	0.057975754141807556	0.23611170053482056	-0.08747130632400513
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.17432287335395813	0.06174161657691002	0.24904514849185944	-0.09076260775327682
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.18215788900852203	0.06550101190805435	0.26071804761886597	-0.09403429180383682
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.1897132694721222	0.06940552592277527	0.2706713080406189	-0.09721183776855469
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.19682279229164124	0.07342106103897095	0.2789407968521118	-0.10047674179077148
