state	action	state_	source_mean	source_var	plan_mean	plan_var
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.13741150498390198	-0.03900081664323807	0.03971752151846886	-0.033768221735954285
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.14040742814540863	-0.034858837723731995	0.0541086383163929	-0.03620413690805435
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.14475801587104797	-0.030564777553081512	0.0687955841422081	-0.03863254934549332
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.1521933376789093	-0.026250576600432396	0.08394448459148407	-0.04106245934963226
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.1613326072692871	-0.021852858364582062	0.09944072365760803	-0.04359230026602745
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.17207691073417664	-0.0174085833132267	0.11530201137065887	-0.046218641102313995
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.1840139925479889	-0.012970510870218277	0.13139571249485016	-0.04889316111803055
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.19679352641105652	-0.008430536836385727	0.1475730687379837	-0.05162543058395386
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.21028175950050354	-0.003816373646259308	0.16381537914276123	-0.054491642862558365
[1 0 0]	1.0	[0.99997188 0.00749993 0.15      ]	-0.22426563501358032	0.0008146725594997406	0.17994995415210724	-0.05745546892285347
